Year_Week,year,week,Retail Market,Vegetable,mean_farmer_price
2013-w21,2013,w21,Dambulla,LADIES FINGERS,22.2
2013-w22,2013,w22,Dambulla,LADIES FINGERS,29.8
2013-w23,2013,w23,Dambulla,LADIES FINGERS,38.6
2013-w24,2013,w24,Dambulla,LADIES FINGERS,40.2
2013-w25,2013,w25,Dambulla,LADIES FINGERS,21.6
2013-w26,2013,w26,Dambulla,LADIES FINGERS,30.6
2013-w27,2013,w27,Dambulla,LADIES FINGERS,25.2
2013-w28,2013,w28,Dambulla,LADIES FINGERS,31.0
2013-w29,2013,w29,Dambulla,LADIES FINGERS,31.0
2013-w30,2013,w30,Dambulla,LADIES FINGERS,26.0
2013-w31,2013,w31,Dambulla,LADIES FINGERS,26.8
2013-w32,2013,w32,Dambulla,LADIES FINGERS,31.0
2013-w33,2013,w33,Dambulla,LADIES FINGERS,31.0
2013-w34,2013,w34,Dambulla,LADIES FINGERS,27.4
2013-w35,2013,w35,Dambulla,LADIES FINGERS,20.4
2013-w36,2013,w36,Dambulla,LADIES FINGERS,20.4
2013-w37,2013,w37,Dambulla,LADIES FINGERS,19.4
2013-w38,2013,w38,Dambulla,LADIES FINGERS,21.6
2013-w39,2013,w39,Dambulla,LADIES FINGERS,21.8
2013-w40,2013,w40,Dambulla,LADIES FINGERS,19.2
2013-w41,2013,w41,Dambulla,LADIES FINGERS,16.6
2013-w42,2013,w42,Dambulla,LADIES FINGERS,8.8
2013-w43,2013,w43,Dambulla,LADIES FINGERS,15.8
2013-w44,2013,w44,Dambulla,LADIES FINGERS,14.6
2013-w45,2013,w45,Dambulla,LADIES FINGERS,18.6
2013-w46,2013,w46,Dambulla,LADIES FINGERS,17.6
2013-w47,2013,w47,Dambulla,LADIES FINGERS,25.2
2013-w48,2013,w48,Dambulla,LADIES FINGERS,18.6
2013-w49,2013,w49,Dambulla,LADIES FINGERS,20.0
2013-w50,2013,w50,Dambulla,LADIES FINGERS,19.0
2013-w51,2013,w51,Dambulla,LADIES FINGERS,19.8
2013-w52,2013,w52,Dambulla,LADIES FINGERS,20.6
2014-w1,2014,w1,Dambulla,LADIES FINGERS,18.4
2014-w2,2014,w2,Dambulla,LADIES FINGERS,18.4
2014-w3,2014,w3,Dambulla,LADIES FINGERS,27.0
2014-w4,2014,w4,Dambulla,LADIES FINGERS,32.85
2014-w5,2014,w5,Dambulla,LADIES FINGERS,33.25
2014-w6,2014,w6,Dambulla,LADIES FINGERS,30.62
2014-w7,2014,w7,Dambulla,LADIES FINGERS,29.45
2014-w8,2014,w8,Dambulla,LADIES FINGERS,25.5
2014-w9,2014,w9,Dambulla,LADIES FINGERS,26.25
2014-w10,2014,w10,Dambulla,LADIES FINGERS,26.85
2014-w11,2014,w11,Dambulla,LADIES FINGERS,25.15
2014-w12,2014,w12,Dambulla,LADIES FINGERS,27.05
2014-w13,2014,w13,Dambulla,LADIES FINGERS,30.35
2014-w14,2014,w14,Dambulla,LADIES FINGERS,35.4
2014-w15,2014,w15,Dambulla,LADIES FINGERS,33.8
2014-w16,2014,w16,Dambulla,LADIES FINGERS,32.2
2014-w17,2014,w17,Dambulla,LADIES FINGERS,37.2
2014-w18,2014,w18,Dambulla,LADIES FINGERS,42.5
2014-w19,2014,w19,Dambulla,LADIES FINGERS,60.35
2014-w20,2014,w20,Dambulla,LADIES FINGERS,60.1
2014-w21,2014,w21,Dambulla,LADIES FINGERS,60.3
2014-w22,2014,w22,Dambulla,LADIES FINGERS,47.5
2014-w23,2014,w23,Dambulla,LADIES FINGERS,49.25
2014-w24,2014,w24,Dambulla,LADIES FINGERS,56.38
2014-w25,2014,w25,Dambulla,LADIES FINGERS,50.55
2014-w26,2014,w26,Dambulla,LADIES FINGERS,56.38
2014-w27,2014,w27,Dambulla,LADIES FINGERS,39.05
2014-w28,2014,w28,Dambulla,LADIES FINGERS,26.35
2014-w29,2014,w29,Dambulla,LADIES FINGERS,26.9
2014-w30,2014,w30,Dambulla,LADIES FINGERS,21.7
2014-w31,2014,w31,Dambulla,LADIES FINGERS,13.45
2014-w32,2014,w32,Dambulla,LADIES FINGERS,13.75
2014-w33,2014,w33,Dambulla,LADIES FINGERS,12.9
2014-w34,2014,w34,Dambulla,LADIES FINGERS,12.5
2014-w35,2014,w35,Dambulla,LADIES FINGERS,19.8
2014-w36,2014,w36,Dambulla,LADIES FINGERS,19.3
2014-w37,2014,w37,Dambulla,LADIES FINGERS,19.5
2014-w38,2014,w38,Dambulla,LADIES FINGERS,19.5
2014-w39,2014,w39,Dambulla,LADIES FINGERS,23.8
2014-w40,2014,w40,Dambulla,LADIES FINGERS,37.45
2014-w41,2014,w41,Dambulla,LADIES FINGERS,38.45
2014-w42,2014,w42,Dambulla,LADIES FINGERS,39.6
2014-w43,2014,w43,Dambulla,LADIES FINGERS,40.75
2014-w44,2014,w44,Dambulla,LADIES FINGERS,37.0
2014-w45,2014,w45,Dambulla,LADIES FINGERS,52.05
2014-w46,2014,w46,Dambulla,LADIES FINGERS,39.6
2014-w47,2014,w47,Dambulla,LADIES FINGERS,30.55
2014-w48,2014,w48,Dambulla,LADIES FINGERS,41.65
2014-w49,2014,w49,Dambulla,LADIES FINGERS,45.65
2014-w50,2014,w50,Dambulla,LADIES FINGERS,50.95
2014-w51,2014,w51,Dambulla,LADIES FINGERS,52.85
2014-w52,2014,w52,Dambulla,LADIES FINGERS,65.0
2015-w1,2015,w1,Dambulla,LADIES FINGERS,102.5
2015-w2,2015,w2,Dambulla,LADIES FINGERS,94.25
2015-w3,2015,w3,Dambulla,LADIES FINGERS,106.0
2015-w4,2015,w4,Dambulla,LADIES FINGERS,119.0
2015-w5,2015,w5,Dambulla,LADIES FINGERS,97.0
2015-w6,2015,w6,Dambulla,LADIES FINGERS,73.75
2015-w7,2015,w7,Dambulla,LADIES FINGERS,81.25
2015-w8,2015,w8,Dambulla,LADIES FINGERS,58.25
2015-w9,2015,w9,Dambulla,LADIES FINGERS,23.35
2015-w10,2015,w10,Dambulla,LADIES FINGERS,13.55
2015-w11,2015,w11,Dambulla,LADIES FINGERS,16.4
2015-w12,2015,w12,Dambulla,LADIES FINGERS,15.4
2015-w13,2015,w13,Dambulla,LADIES FINGERS,12.5
2015-w14,2015,w14,Dambulla,LADIES FINGERS,14.2
2015-w15,2015,w15,Dambulla,LADIES FINGERS,16.8
2015-w16,2015,w16,Dambulla,LADIES FINGERS,19.4
2015-w17,2015,w17,Dambulla,LADIES FINGERS,36.5
2015-w18,2015,w18,Dambulla,LADIES FINGERS,11.0
2015-w19,2015,w19,Dambulla,LADIES FINGERS,40.05
2015-w20,2015,w20,Dambulla,LADIES FINGERS,44.25
2015-w21,2015,w21,Dambulla,LADIES FINGERS,48.6
2015-w22,2015,w22,Dambulla,LADIES FINGERS,37.4
2015-w23,2015,w23,Dambulla,LADIES FINGERS,41.15
2015-w24,2015,w24,Dambulla,LADIES FINGERS,69.15
2015-w25,2015,w25,Dambulla,LADIES FINGERS,74.65
2015-w26,2015,w26,Dambulla,LADIES FINGERS,71.2
2015-w27,2015,w27,Dambulla,LADIES FINGERS,50.2
2015-w28,2015,w28,Dambulla,LADIES FINGERS,49.8
2015-w29,2015,w29,Dambulla,LADIES FINGERS,33.0
2015-w30,2015,w30,Dambulla,LADIES FINGERS,24.5
2015-w31,2015,w31,Dambulla,LADIES FINGERS,29.2
2015-w32,2015,w32,Dambulla,LADIES FINGERS,21.0
2015-w33,2015,w33,Dambulla,LADIES FINGERS,21.0
2015-w34,2015,w34,Dambulla,LADIES FINGERS,20.0
2015-w35,2015,w35,Dambulla,LADIES FINGERS,16.8
2015-w36,2015,w36,Dambulla,LADIES FINGERS,20.0
2015-w37,2015,w37,Dambulla,LADIES FINGERS,24.95
2015-w38,2015,w38,Dambulla,LADIES FINGERS,31.55
2015-w39,2015,w39,Dambulla,LADIES FINGERS,25.2
2015-w40,2015,w40,Dambulla,LADIES FINGERS,23.8
2015-w41,2015,w41,Dambulla,LADIES FINGERS,30.0
2015-w42,2015,w42,Dambulla,LADIES FINGERS,31.4
2015-w43,2015,w43,Dambulla,LADIES FINGERS,32.35
2015-w44,2015,w44,Dambulla,LADIES FINGERS,35.8
2015-w45,2015,w45,Dambulla,LADIES FINGERS,56.0
2015-w46,2015,w46,Dambulla,LADIES FINGERS,45.8
2015-w47,2015,w47,Dambulla,LADIES FINGERS,45.8
2015-w48,2015,w48,Dambulla,LADIES FINGERS,67.0
2015-w49,2015,w49,Dambulla,LADIES FINGERS,52.2
2015-w50,2015,w50,Dambulla,LADIES FINGERS,65.4
2015-w51,2015,w51,Dambulla,LADIES FINGERS,91.0
2015-w52,2015,w52,Dambulla,LADIES FINGERS,91.0
2016-w1,2016,w1,Dambulla,LADIES FINGERS,78.0
2016-w2,2016,w2,Dambulla,LADIES FINGERS,76.5
2016-w3,2016,w3,Dambulla,LADIES FINGERS,84.0
2016-w4,2016,w4,Dambulla,LADIES FINGERS,88.4
2016-w5,2016,w5,Dambulla,LADIES FINGERS,92.4
2016-w6,2016,w6,Dambulla,LADIES FINGERS,77.1
2016-w7,2016,w7,Dambulla,LADIES FINGERS,70.6
2016-w8,2016,w8,Dambulla,LADIES FINGERS,50.5
2016-w9,2016,w9,Dambulla,LADIES FINGERS,48.3
2016-w10,2016,w10,Dambulla,LADIES FINGERS,48.64
2016-w11,2016,w11,Dambulla,LADIES FINGERS,55.5
2016-w12,2016,w12,Dambulla,LADIES FINGERS,50.2
2016-w13,2016,w13,Dambulla,LADIES FINGERS,47.6
2016-w14,2016,w14,Dambulla,LADIES FINGERS,41.2
2016-w15,2016,w15,Dambulla,LADIES FINGERS,50.1
2016-w16,2016,w16,Dambulla,LADIES FINGERS,31.0
2016-w17,2016,w17,Dambulla,LADIES FINGERS,55.5
2016-w18,2016,w18,Dambulla,LADIES FINGERS,63.6
2016-w19,2016,w19,Dambulla,LADIES FINGERS,62.6
2016-w20,2016,w20,Dambulla,LADIES FINGERS,58.2
2016-w21,2016,w21,Dambulla,LADIES FINGERS,69.86
2016-w22,2016,w22,Dambulla,LADIES FINGERS,92.5
2016-w23,2016,w23,Dambulla,LADIES FINGERS,48.6
2016-w24,2016,w24,Dambulla,LADIES FINGERS,57.3
2016-w25,2016,w25,Dambulla,LADIES FINGERS,46.14
2016-w26,2016,w26,Dambulla,LADIES FINGERS,55.3
2016-w27,2016,w27,Dambulla,LADIES FINGERS,44.9
2016-w28,2016,w28,Dambulla,LADIES FINGERS,44.3
2016-w29,2016,w29,Dambulla,LADIES FINGERS,33.1
2016-w30,2016,w30,Dambulla,LADIES FINGERS,26.55
2016-w31,2016,w31,Dambulla,LADIES FINGERS,24.76
2016-w32,2016,w32,Dambulla,LADIES FINGERS,24.06
2016-w33,2016,w33,Dambulla,LADIES FINGERS,24.6
2016-w34,2016,w34,Dambulla,LADIES FINGERS,23.3
2016-w35,2016,w35,Dambulla,LADIES FINGERS,24.14
2016-w36,2016,w36,Dambulla,LADIES FINGERS,25.9
2016-w37,2016,w37,Dambulla,LADIES FINGERS,30.8
2016-w38,2016,w38,Dambulla,LADIES FINGERS,31.04
2016-w39,2016,w39,Dambulla,LADIES FINGERS,30.34
2016-w40,2016,w40,Dambulla,LADIES FINGERS,33.7
2016-w41,2016,w41,Dambulla,LADIES FINGERS,40.9
2016-w42,2016,w42,Dambulla,LADIES FINGERS,50.94
2016-w43,2016,w43,Dambulla,LADIES FINGERS,51.74
2016-w44,2016,w44,Dambulla,LADIES FINGERS,48.8
2016-w45,2016,w45,Dambulla,LADIES FINGERS,35.8
2016-w46,2016,w46,Dambulla,LADIES FINGERS,29.36
2016-w47,2016,w47,Dambulla,LADIES FINGERS,31.14
2016-w48,2016,w48,Dambulla,LADIES FINGERS,36.4
2016-w49,2016,w49,Dambulla,LADIES FINGERS,37.4
2016-w50,2016,w50,Dambulla,LADIES FINGERS,27.8
2016-w51,2016,w51,Dambulla,LADIES FINGERS,24.66
2016-w52,2016,w52,Dambulla,LADIES FINGERS,28.56
2017-w1,2017,w1,Dambulla,LADIES FINGERS,23.0
2017-w2,2017,w2,Dambulla,LADIES FINGERS,32.3
2017-w3,2017,w3,Dambulla,LADIES FINGERS,53.56
2017-w4,2017,w4,Dambulla,LADIES FINGERS,51.96
2017-w5,2017,w5,Dambulla,LADIES FINGERS,63.1
2017-w6,2017,w6,Dambulla,LADIES FINGERS,75.9
2017-w7,2017,w7,Dambulla,LADIES FINGERS,86.86
2017-w8,2017,w8,Dambulla,LADIES FINGERS,77.9
2017-w9,2017,w9,Dambulla,LADIES FINGERS,70.4
2017-w10,2017,w10,Dambulla,LADIES FINGERS,77.34
2017-w11,2017,w11,Dambulla,LADIES FINGERS,57.9
2017-w12,2017,w12,Dambulla,LADIES FINGERS,58.6
2017-w13,2017,w13,Dambulla,LADIES FINGERS,58.76
2017-w14,2017,w14,Dambulla,LADIES FINGERS,45.6
2017-w15,2017,w15,Dambulla,LADIES FINGERS,36.55
2017-w16,2017,w16,Dambulla,LADIES FINGERS,27.5
2017-w17,2017,w17,Dambulla,LADIES FINGERS,49.0
2017-w18,2017,w18,Dambulla,LADIES FINGERS,55.86
2017-w19,2017,w19,Dambulla,LADIES FINGERS,50.9
2017-w20,2017,w20,Dambulla,LADIES FINGERS,49.56
2017-w21,2017,w21,Dambulla,LADIES FINGERS,56.2
2017-w22,2017,w22,Dambulla,LADIES FINGERS,44.9
2017-w23,2017,w23,Dambulla,LADIES FINGERS,54.16
2017-w24,2017,w24,Dambulla,LADIES FINGERS,65.0
2017-w25,2017,w25,Dambulla,LADIES FINGERS,58.33
2017-w26,2017,w26,Dambulla,LADIES FINGERS,68.33
2017-w27,2017,w27,Dambulla,LADIES FINGERS,56.46
2017-w28,2017,w28,Dambulla,LADIES FINGERS,48.96
2017-w29,2017,w29,Dambulla,LADIES FINGERS,45.86
2017-w30,2017,w30,Dambulla,LADIES FINGERS,33.47
2017-w31,2017,w31,Dambulla,LADIES FINGERS,30.2
2017-w32,2017,w32,Dambulla,LADIES FINGERS,32.64
2017-w33,2017,w33,Dambulla,LADIES FINGERS,27.6
2017-w34,2017,w34,Dambulla,LADIES FINGERS,29.35
2017-w35,2017,w35,Dambulla,LADIES FINGERS,25.25
2017-w36,2017,w36,Dambulla,LADIES FINGERS,22.96
2017-w37,2017,w37,Dambulla,LADIES FINGERS,27.2
2017-w38,2017,w38,Dambulla,LADIES FINGERS,30.6
2017-w39,2017,w39,Dambulla,LADIES FINGERS,56.67
2017-w40,2017,w40,Dambulla,LADIES FINGERS,43.84
2017-w41,2017,w41,Dambulla,LADIES FINGERS,35.8
2017-w42,2017,w42,Dambulla,LADIES FINGERS,46.22
2017-w43,2017,w43,Dambulla,LADIES FINGERS,55.85
2017-w44,2017,w44,Dambulla,LADIES FINGERS,55.9
2017-w45,2017,w45,Dambulla,LADIES FINGERS,55.96
2017-w46,2017,w46,Dambulla,LADIES FINGERS,58.24
2017-w47,2017,w47,Dambulla,LADIES FINGERS,59.26
2017-w48,2017,w48,Dambulla,LADIES FINGERS,59.26
2017-w49,2017,w49,Dambulla,LADIES FINGERS,45.5
2017-w50,2017,w50,Dambulla,LADIES FINGERS,66.6
2017-w51,2017,w51,Dambulla,LADIES FINGERS,60.74
2017-w52,2017,w52,Dambulla,LADIES FINGERS,60.1
2018-w1,2018,w1,Dambulla,LADIES FINGERS,59.14
2018-w2,2018,w2,Dambulla,LADIES FINGERS,64.26
2018-w3,2018,w3,Dambulla,LADIES FINGERS,61.9
2018-w4,2018,w4,Dambulla,LADIES FINGERS,73.06
2018-w5,2018,w5,Dambulla,LADIES FINGERS,76.87
2018-w6,2018,w6,Dambulla,LADIES FINGERS,71.22
2018-w7,2018,w7,Dambulla,LADIES FINGERS,63.94
2018-w8,2018,w8,Dambulla,LADIES FINGERS,64.22
2018-w9,2018,w9,Dambulla,LADIES FINGERS,59.44
2018-w10,2018,w10,Dambulla,LADIES FINGERS,39.16
2018-w11,2018,w11,Dambulla,LADIES FINGERS,33.05
2018-w12,2018,w12,Dambulla,LADIES FINGERS,27.78
2018-w13,2018,w13,Dambulla,LADIES FINGERS,32.8
2018-w14,2018,w14,Dambulla,LADIES FINGERS,27.5
2018-w15,2018,w15,Dambulla,LADIES FINGERS,26.7
2018-w16,2018,w16,Dambulla,LADIES FINGERS,32.14
2018-w17,2018,w17,Dambulla,LADIES FINGERS,50.96
2018-w18,2018,w18,Dambulla,LADIES FINGERS,39.05
2018-w19,2018,w19,Dambulla,LADIES FINGERS,49.8
2018-w20,2018,w20,Dambulla,LADIES FINGERS,45.1
2018-w21,2018,w21,Dambulla,LADIES FINGERS,57.3
2018-w22,2018,w22,Dambulla,LADIES FINGERS,53.3
2018-w23,2018,w23,Dambulla,LADIES FINGERS,64.82
2018-w24,2018,w24,Dambulla,LADIES FINGERS,89.36
2018-w25,2018,w25,Dambulla,LADIES FINGERS,84.58
2018-w26,2018,w26,Dambulla,LADIES FINGERS,102.5
2018-w27,2018,w27,Dambulla,LADIES FINGERS,96.5
2018-w28,2018,w28,Dambulla,LADIES FINGERS,89.15
2018-w29,2018,w29,Dambulla,LADIES FINGERS,88.86
2018-w30,2018,w30,Dambulla,LADIES FINGERS,70.9
2018-w31,2018,w31,Dambulla,LADIES FINGERS,54.8
2018-w32,2018,w32,Dambulla,LADIES FINGERS,35.8
2018-w33,2018,w33,Dambulla,LADIES FINGERS,35.35
2018-w34,2018,w34,Dambulla,LADIES FINGERS,32.1
2018-w35,2018,w35,Dambulla,LADIES FINGERS,22.05
2018-w36,2018,w36,Dambulla,LADIES FINGERS,24.18
2018-w37,2018,w37,Dambulla,LADIES FINGERS,23.26
2018-w38,2018,w38,Dambulla,LADIES FINGERS,31.55
2018-w39,2018,w39,Dambulla,LADIES FINGERS,31.25
2018-w40,2018,w40,Dambulla,LADIES FINGERS,34.2
2018-w41,2018,w41,Dambulla,LADIES FINGERS,39.5
2018-w42,2018,w42,Dambulla,LADIES FINGERS,66.9
2018-w43,2018,w43,Dambulla,LADIES FINGERS,65.65
2018-w44,2018,w44,Dambulla,LADIES FINGERS,53.16
2018-w45,2018,w45,Dambulla,LADIES FINGERS,74.37
2018-w46,2018,w46,Dambulla,LADIES FINGERS,101.66
2018-w47,2018,w47,Dambulla,LADIES FINGERS,85.84
2018-w48,2018,w48,Dambulla,LADIES FINGERS,81.95
2018-w49,2018,w49,Dambulla,LADIES FINGERS,70.2
2018-w50,2018,w50,Dambulla,LADIES FINGERS,76.7
2018-w51,2018,w51,Dambulla,LADIES FINGERS,81.84
2018-w52,2018,w52,Dambulla,LADIES FINGERS,66.88
2019-w1,2019,w1,Dambulla,LADIES FINGERS,79.9
2019-w2,2019,w2,Dambulla,LADIES FINGERS,74.15
2019-w3,2019,w3,Dambulla,LADIES FINGERS,75.55
2019-w4,2019,w4,Dambulla,LADIES FINGERS,59.1
2019-w5,2019,w5,Dambulla,LADIES FINGERS,57.74
2019-w6,2019,w6,Dambulla,LADIES FINGERS,42.04
2019-w7,2019,w7,Dambulla,LADIES FINGERS,31.6
2019-w8,2019,w8,Dambulla,LADIES FINGERS,40.92
2019-w9,2019,w9,Dambulla,LADIES FINGERS,29.96
2019-w10,2019,w10,Dambulla,LADIES FINGERS,33.62
2019-w11,2019,w11,Dambulla,LADIES FINGERS,30.05
2019-w12,2019,w12,Dambulla,LADIES FINGERS,36.7
2019-w13,2019,w13,Dambulla,LADIES FINGERS,42.16
2019-w14,2019,w14,Dambulla,LADIES FINGERS,51.04
2019-w15,2019,w15,Dambulla,LADIES FINGERS,35.4
2019-w16,2019,w16,Dambulla,LADIES FINGERS,58.17
2019-w17,2019,w17,Dambulla,LADIES FINGERS,58.24
2019-w18,2019,w18,Dambulla,LADIES FINGERS,70.4
2019-w19,2019,w19,Dambulla,LADIES FINGERS,57.58
2019-w20,2019,w20,Dambulla,LADIES FINGERS,53.64
2019-w21,2019,w21,Dambulla,LADIES FINGERS,43.8
2019-w22,2019,w22,Dambulla,LADIES FINGERS,27.8
2019-w23,2019,w23,Dambulla,LADIES FINGERS,22.94
2019-w24,2019,w24,Dambulla,LADIES FINGERS,21.54
2019-w25,2019,w25,Dambulla,LADIES FINGERS,24.3
2019-w26,2019,w26,Dambulla,LADIES FINGERS,35.75
2019-w27,2019,w27,Dambulla,LADIES FINGERS,36.36
2019-w28,2019,w28,Dambulla,LADIES FINGERS,31.44
2019-w29,2019,w29,Dambulla,LADIES FINGERS,30.04
2019-w30,2019,w30,Dambulla,LADIES FINGERS,26.4
2019-w31,2019,w31,Dambulla,LADIES FINGERS,31.15
2019-w32,2019,w32,Dambulla,LADIES FINGERS,32.15
2019-w33,2019,w33,Dambulla,LADIES FINGERS,31.3
2019-w34,2019,w34,Dambulla,LADIES FINGERS,37.8
2019-w35,2019,w35,Dambulla,LADIES FINGERS,40.74
2019-w36,2019,w36,Dambulla,LADIES FINGERS,50.26
2019-w37,2019,w37,Dambulla,LADIES FINGERS,44.76
2019-w38,2019,w38,Dambulla,LADIES FINGERS,50.5
2019-w39,2019,w39,Dambulla,LADIES FINGERS,50.62
2019-w40,2019,w40,Dambulla,LADIES FINGERS,46.1
2019-w41,2019,w41,Dambulla,LADIES FINGERS,44.0
2019-w42,2019,w42,Dambulla,LADIES FINGERS,40.5
2019-w43,2019,w43,Dambulla,LADIES FINGERS,46.16
2019-w44,2019,w44,Dambulla,LADIES FINGERS,55.85
2019-w45,2019,w45,Dambulla,LADIES FINGERS,55.1
2019-w46,2019,w46,Dambulla,LADIES FINGERS,44.06
2019-w47,2019,w47,Dambulla,LADIES FINGERS,56.54
2019-w48,2019,w48,Dambulla,LADIES FINGERS,62.46
2019-w49,2019,w49,Dambulla,LADIES FINGERS,90.4
2019-w50,2019,w50,Dambulla,LADIES FINGERS,121.66
2019-w51,2019,w51,Dambulla,LADIES FINGERS,114.0
2019-w52,2019,w52,Dambulla,LADIES FINGERS,129.0
2013-w1,2013,w1,Dambulla,LEEKS,58.8
2013-w2,2013,w2,Dambulla,LEEKS,72.4
2013-w3,2013,w3,Dambulla,LEEKS,72.4
2013-w4,2013,w4,Dambulla,LEEKS,88.0
2013-w5,2013,w5,Dambulla,LEEKS,66.8
2013-w6,2013,w6,Dambulla,LEEKS,52.0
2013-w7,2013,w7,Dambulla,LEEKS,70.5
2013-w8,2013,w8,Dambulla,LEEKS,65.4
2013-w9,2013,w9,Dambulla,LEEKS,51.4
2013-w10,2013,w10,Dambulla,LEEKS,45.8
2013-w11,2013,w11,Dambulla,LEEKS,49.25
2013-w12,2013,w12,Dambulla,LEEKS,49.4
2013-w13,2013,w13,Dambulla,LEEKS,62.8
2013-w14,2013,w14,Dambulla,LEEKS,56.4
2013-w15,2013,w15,Dambulla,LEEKS,56.4
2013-w16,2013,w16,Dambulla,LEEKS,56.4
2013-w17,2013,w17,Dambulla,LEEKS,63.0
2013-w18,2013,w18,Dambulla,LEEKS,57.6
2013-w19,2013,w19,Dambulla,LEEKS,73.8
2013-w20,2013,w20,Dambulla,LEEKS,81.25
2013-w21,2013,w21,Dambulla,LEEKS,87.8
2013-w22,2013,w22,Dambulla,LEEKS,87.8
2013-w23,2013,w23,Dambulla,LEEKS,87.8
2013-w24,2013,w24,Dambulla,LEEKS,87.8
2013-w25,2013,w25,Dambulla,LEEKS,85.8
2013-w26,2013,w26,Dambulla,LEEKS,83.4
2013-w27,2013,w27,Dambulla,LEEKS,82.8
2013-w28,2013,w28,Dambulla,LEEKS,82.6
2013-w29,2013,w29,Dambulla,LEEKS,71.5
2013-w30,2013,w30,Dambulla,LEEKS,52.0
2013-w31,2013,w31,Dambulla,LEEKS,55.0
2013-w32,2013,w32,Dambulla,LEEKS,55.0
2013-w33,2013,w33,Dambulla,LEEKS,55.0
2013-w34,2013,w34,Dambulla,LEEKS,42.0
2013-w35,2013,w35,Dambulla,LEEKS,33.2
2013-w36,2013,w36,Dambulla,LEEKS,33.2
2013-w37,2013,w37,Dambulla,LEEKS,33.2
2013-w38,2013,w38,Dambulla,LEEKS,32.2
2013-w39,2013,w39,Dambulla,LEEKS,32.2
2013-w40,2013,w40,Dambulla,LEEKS,32.2
2013-w41,2013,w41,Dambulla,LEEKS,30.4
2013-w42,2013,w42,Dambulla,LEEKS,29.8
2013-w43,2013,w43,Dambulla,LEEKS,29.2
2013-w44,2013,w44,Dambulla,LEEKS,28.4
2013-w45,2013,w45,Dambulla,LEEKS,27.0
2013-w46,2013,w46,Dambulla,LEEKS,27.0
2013-w47,2013,w47,Dambulla,LEEKS,20.8
2013-w48,2013,w48,Dambulla,LEEKS,21.4
2013-w49,2013,w49,Dambulla,LEEKS,22.2
2013-w50,2013,w50,Dambulla,LEEKS,29.2
2013-w51,2013,w51,Dambulla,LEEKS,29.2
2013-w52,2013,w52,Dambulla,LEEKS,31.5
2014-w1,2014,w1,Dambulla,LEEKS,33.0
2014-w2,2014,w2,Dambulla,LEEKS,39.5
2014-w3,2014,w3,Dambulla,LEEKS,34.75
2014-w4,2014,w4,Dambulla,LEEKS,30.67
2014-w5,2014,w5,Dambulla,LEEKS,30.5
2014-w6,2014,w6,Dambulla,LEEKS,32.6
2014-w7,2014,w7,Dambulla,LEEKS,36.12
2014-w8,2014,w8,Dambulla,LEEKS,30.4
2014-w9,2014,w9,Dambulla,LEEKS,32.7
2014-w10,2014,w10,Dambulla,LEEKS,20.75
2014-w11,2014,w11,Dambulla,LEEKS,20.75
2014-w12,2014,w12,Dambulla,LEEKS,19.0
2014-w13,2014,w13,Dambulla,LEEKS,25.8
2014-w14,2014,w14,Dambulla,LEEKS,24.2
2014-w15,2014,w15,Dambulla,LEEKS,24.2
2014-w16,2014,w16,Dambulla,LEEKS,24.2
2014-w17,2014,w17,Dambulla,LEEKS,18.75
2014-w18,2014,w18,Dambulla,LEEKS,15.2
2014-w19,2014,w19,Dambulla,LEEKS,19.0
2014-w20,2014,w20,Dambulla,LEEKS,28.8
2014-w21,2014,w21,Dambulla,LEEKS,28.8
2014-w22,2014,w22,Dambulla,LEEKS,32.8
2014-w23,2014,w23,Dambulla,LEEKS,32.8
2014-w24,2014,w24,Dambulla,LEEKS,32.5
2014-w25,2014,w25,Dambulla,LEEKS,49.6
2014-w26,2014,w26,Dambulla,LEEKS,49.0
2014-w27,2014,w27,Dambulla,LEEKS,44.8
2014-w28,2014,w28,Dambulla,LEEKS,41.4
2014-w29,2014,w29,Dambulla,LEEKS,31.4
2014-w30,2014,w30,Dambulla,LEEKS,31.4
2014-w31,2014,w31,Dambulla,LEEKS,30.8
2014-w32,2014,w32,Dambulla,LEEKS,26.0
2014-w33,2014,w33,Dambulla,LEEKS,28.6
2014-w34,2014,w34,Dambulla,LEEKS,28.2
2014-w35,2014,w35,Dambulla,LEEKS,35.4
2014-w36,2014,w36,Dambulla,LEEKS,52.8
2014-w37,2014,w37,Dambulla,LEEKS,75.6
2014-w38,2014,w38,Dambulla,LEEKS,75.6
2014-w39,2014,w39,Dambulla,LEEKS,75.8
2014-w40,2014,w40,Dambulla,LEEKS,75.8
2014-w41,2014,w41,Dambulla,LEEKS,79.0
2014-w42,2014,w42,Dambulla,LEEKS,81.2
2014-w43,2014,w43,Dambulla,LEEKS,83.4
2014-w44,2014,w44,Dambulla,LEEKS,83.4
2014-w45,2014,w45,Dambulla,LEEKS,127.0
2014-w46,2014,w46,Dambulla,LEEKS,133.0
2014-w47,2014,w47,Dambulla,LEEKS,145.0
2014-w48,2014,w48,Dambulla,LEEKS,146.0
2014-w49,2014,w49,Dambulla,LEEKS,177.0
2014-w50,2014,w50,Dambulla,LEEKS,206.0
2014-w51,2014,w51,Dambulla,LEEKS,185.0
2014-w52,2014,w52,Dambulla,LEEKS,185.0
2015-w1,2015,w1,Dambulla,LEEKS,216.0
