Year_Week,year,week,retail_market,code,vegetable_type,no_of_holidays,vegetable_zone,seasonality,lanka_auto_diesel_price,mean_apparent_temperature,rain_sum,usd_exchange_rate,mean_farmer_price,retail_price
2013-w35,2013,w35,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.62,28.17,132.99,26.8,84.67
2013-w36,2013,w36,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,29.08,64.6,132.75,20.8,81.2
2013-w37,2013,w37,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,29.54,44.78,132.24,18.7,77.5
2013-w38,2013,w38,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.94,12.5,132.14,18.5,81.14
2013-w39,2013,w39,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.87,7.75,131.84,27.0,86.36
2013-w40,2013,w40,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.42,13.05,131.22,33.2,91.63
2013-w41,2013,w41,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,31.0,51.47,131.06,40.9,97.5
2013-w42,2013,w42,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,29.77,83.97,130.88,32.9,87.62
2013-w43,2013,w43,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.64,69.0,130.81,26.5,87.11
2013-w44,2013,w44,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,30.53,43.87,131.07,21.2,81.9
2013-w45,2013,w45,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.23,29.03,131.12,24.7,80.0
2013-w46,2013,w46,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,30.08,24.78,131.13,24.0,84.67
2013-w47,2013,w47,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.32,48.73,131.18,25.0,83.04
2013-w48,2013,w48,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,28.88,84.57,131.06,20.9,81.86
2013-w49,2013,w49,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,29.53,9.32,130.82,20.8,79.79
2013-w50,2013,w50,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,28.2,53.05,130.8,26.2,73.78
2013-w51,2013,w51,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,27.85,9.52,130.73,31.8,90.64
2013-w52,2013,w52,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,27.49,1.38,130.75,40.6,109.3
2014-w1,2014,w1,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,28.53,33.07,130.73,35.48,98.02
2014-w2,2014,w2,Colombo,321,BRINJALS,2,LOW Country,Maha Season,121.0,28.86,43.97,130.7,35.48,99.5
2014-w3,2014,w3,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,28.35,3.53,130.77,27.4,97.62
2014-w4,2014,w4,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,27.68,9.25,130.71,35.47,90.47
2014-w5,2014,w5,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,28.52,2.62,130.71,35.33,83.78
2014-w6,2014,w6,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,27.69,0.0,130.74,34.17,96.5
2014-w7,2014,w7,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,30.88,4.17,130.85,30.22,96.34
2014-w8,2014,w8,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,30.9,7.12,131.0,20.0,83.26
2014-w9,2014,w9,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,31.43,6.28,130.69,10.0,69.29
2014-w10,2014,w10,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.58,5.07,130.59,10.8,68.85
2014-w11,2014,w11,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,31.07,21.47,130.61,22.02,82.04
2014-w12,2014,w12,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,32.6,2.3,130.66,33.1,81.6
2014-w13,2014,w13,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,32.58,3.98,130.7,42.9,104.63
2014-w35,2014,w35,Colombo,321,BRINJALS,0,LOW Country,Maha Season,121.0,30.25,31.47,130.23,49.9,102.25
2014-w36,2014,w36,Colombo,321,BRINJALS,1,LOW Country,Maha Season,121.0,30.05,43.98,130.22,42.7,88.72
2014-w37,2014,w37,Colombo,321,BRINJALS,0,LOW Country,Maha Season,120.14,30.25,22.0,130.25,46.8,87.5
2014-w38,2014,w38,Colombo,321,BRINJALS,0,LOW Country,Maha Season,118.0,31.2,28.9,130.31,46.8,112.2
2014-w39,2014,w39,Colombo,321,BRINJALS,0,LOW Country,Maha Season,118.0,31.12,66.87,130.43,46.5,106.83
2014-w40,2014,w40,Colombo,321,BRINJALS,2,LOW Country,Maha Season,118.0,30.72,60.3,130.37,52.0,129.55
2014-w41,2014,w41,Colombo,321,BRINJALS,0,LOW Country,Maha Season,118.0,31.12,95.85,130.53,52.0,113.41
2014-w42,2014,w42,Colombo,321,BRINJALS,1,LOW Country,Maha Season,118.0,30.32,134.85,130.71,56.55,113.89
2014-w43,2014,w43,Colombo,321,BRINJALS,0,LOW Country,Maha Season,118.0,31.03,61.12,130.86,61.1,139.5
2014-w44,2014,w44,Colombo,321,BRINJALS,1,LOW Country,Maha Season,118.0,29.88,67.08,130.86,45.6,118.61
2014-w45,2014,w45,Colombo,321,BRINJALS,0,LOW Country,Maha Season,118.0,30.73,30.18,130.91,47.6,140.48
2014-w46,2014,w46,Colombo,321,BRINJALS,0,LOW Country,Maha Season,118.0,30.14,63.23,131.01,32.6,108.14
2014-w47,2014,w47,Colombo,321,BRINJALS,0,LOW Country,Maha Season,118.0,28.95,126.83,131.1,38.7,99.3
2014-w48,2014,w48,Colombo,321,BRINJALS,0,LOW Country,Maha Season,118.0,29.25,32.8,131.13,47.2,112.65
2014-w49,2014,w49,Colombo,321,BRINJALS,1,LOW Country,Maha Season,111.0,29.93,57.58,131.16,63.0,136.98
2014-w50,2014,w50,Colombo,321,BRINJALS,0,LOW Country,Maha Season,111.0,30.27,79.28,131.2,95.7,179.35
2014-w51,2014,w51,Colombo,321,BRINJALS,1,LOW Country,Maha Season,111.0,28.07,279.73,131.22,111.7,194.17
2014-w52,2014,w52,Colombo,321,BRINJALS,0,LOW Country,Maha Season,111.0,27.86,64.73,131.23,132.4,247.04
2015-w1,2015,w1,Colombo,321,BRINJALS,1,LOW Country,Maha Season,111.0,29.9,4.1,131.41,155.7,227.5
2015-w2,2015,w2,Colombo,321,BRINJALS,1,LOW Country,Maha Season,111.0,27.27,1.17,131.51,135.3,224.6
2015-w3,2015,w3,Colombo,321,BRINJALS,0,LOW Country,Maha Season,108.71,29.04,1.0,131.67,147.7,266.9
2015-w4,2015,w4,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,29.29,12.95,132.05,112.5,229.71
2015-w5,2015,w5,Colombo,321,BRINJALS,2,LOW Country,Maha Season,95.0,28.75,15.7,132.38,44.7,122.89
2015-w6,2015,w6,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,29.65,25.78,132.96,24.9,97.37
2015-w7,2015,w7,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,28.39,5.48,133.01,24.9,83.17
2015-w8,2015,w8,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,29.87,19.97,132.94,39.2,91.14
2015-w9,2015,w9,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.11,19.92,133.17,40.9,97.86
2015-w10,2015,w10,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.96,4.48,133.22,38.7,96.67
2015-w11,2015,w11,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.88,38.17,133.09,39.9,92.67
2015-w12,2015,w12,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.86,1.87,132.95,25.0,87.83
2015-w13,2015,w13,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,32.09,68.72,133.03,11.2,75.0
2015-w35,2015,w35,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.03,24.73,134.53,35.9,102.13
2015-w36,2015,w36,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.8,35.1,138.11,43.3,100.33
2015-w37,2015,w37,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.63,38.18,139.68,44.8,103.33
2015-w38,2015,w38,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.26,46.72,140.78,49.8,113.41
2015-w39,2015,w39,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.03,68.15,141.06,47.2,119.19
2015-w40,2015,w40,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.5,30.73,140.99,33.7,113.41
2015-w41,2015,w41,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.44,83.35,140.51,31.1,120.0
2015-w42,2015,w42,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.86,158.85,140.8,36.8,122.35
2015-w43,2015,w43,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,29.81,207.15,141.13,53.8,123.65
2015-w44,2015,w44,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.62,82.05,141.18,46.2,125.65
2015-w45,2015,w45,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.5,78.13,141.75,65.0,128.46
2015-w46,2015,w46,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.37,108.1,142.19,79.1,157.5
2015-w47,2015,w47,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.06,40.38,142.76,81.6,170.45
2015-w48,2015,w48,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.19,63.62,142.88,76.0,169.74
2015-w49,2015,w49,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.79,98.37,143.0,65.3,153.42
2015-w50,2015,w50,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.91,52.08,143.48,76.3,155.0
2015-w51,2015,w51,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,29.82,31.43,143.51,144.0,190.75
2015-w52,2015,w52,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,29.71,20.83,143.79,144.0,242.11
2016-w1,2016,w1,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,29.83,14.12,143.71,74.0,197.5
2016-w2,2016,w2,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,28.92,1.58,143.92,79.7,160.48
2016-w3,2016,w3,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,29.67,0.52,144.08,73.9,154.02
2016-w4,2016,w4,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.65,8.3,144.08,58.3,140.0
2016-w5,2016,w5,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,28.54,0.17,143.95,61.1,133.78
2016-w6,2016,w6,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.32,2.02,144.19,39.7,135.5
2016-w7,2016,w7,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.77,16.92,144.04,40.2,114.13
2016-w8,2016,w8,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.71,9.73,144.71,31.9,102.89
2016-w9,2016,w9,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.97,5.52,144.79,41.5,112.5
2016-w10,2016,w10,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,32.8,6.58,144.79,55.4,121.25
2016-w11,2016,w11,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,33.51,2.97,145.53,62.7,131.0
2016-w12,2016,w12,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,33.47,0.98,147.29,67.8,131.46
2016-w13,2016,w13,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,33.4,23.18,145.65,60.6,126.89
2016-w35,2016,w35,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.02,27.18,145.39,37.6,110.89
2016-w36,2016,w36,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.12,12.37,145.16,37.4,109.76
2016-w37,2016,w37,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.5,12.55,145.65,45.15,114.55
2016-w38,2016,w38,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.88,20.05,146.21,40.8,117.67
2016-w39,2016,w39,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.74,11.97,146.39,40.5,116.74
2016-w40,2016,w40,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.09,5.8,146.72,44.2,110.75
2016-w41,2016,w41,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.98,3.53,146.77,43.7,112.56
2016-w42,2016,w42,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.65,30.28,147.28,42.1,121.78
2016-w43,2016,w43,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.56,30.27,147.83,37.9,124.42
2016-w44,2016,w44,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.86,60.47,147.76,37.1,114.52
2016-w45,2016,w45,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.67,40.83,147.64,37.5,107.39
2016-w46,2016,w46,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.15,68.0,148.02,45.2,117.95
2016-w47,2016,w47,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.19,104.07,148.31,32.9,107.87
2016-w48,2016,w48,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,28.45,9.1,148.33,34.3,110.0
2016-w49,2016,w49,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.08,8.32,148.61,27.5,92.0
2016-w50,2016,w50,Colombo,321,BRINJALS,2,LOW Country,Maha Season,95.0,29.79,6.97,149.36,22.7,96.36
2016-w51,2016,w51,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,29.94,12.62,149.54,15.8,94.5
2016-w52,2016,w52,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,28.4,21.72,149.6,19.6,92.6
2017-w1,2017,w1,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,26.72,0.15,149.87,13.75,84.25
2017-w2,2017,w2,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,27.17,1.08,149.91,24.3,87.5
2017-w3,2017,w3,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,28.96,75.65,150.04,28.2,89.51
2017-w4,2017,w4,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,29.13,46.68,150.14,36.5,102.25
2017-w5,2017,w5,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,27.33,0.48,150.42,26.3,99.5
2017-w6,2017,w6,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,28.75,11.55,150.32,31.1,98.29
2017-w7,2017,w7,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,29.86,17.63,151.52,35.5,105.71
2017-w8,2017,w8,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.0,34.07,151.72,46.35,105.71
2017-w9,2017,w9,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.79,41.38,151.18,48.8,115.2
2017-w10,2017,w10,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.49,42.87,151.46,16.9,101.16
2017-w11,2017,w11,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.76,5.68,151.98,7.62,91.25
2017-w12,2017,w12,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.56,16.4,151.73,14.84,82.43
2017-w13,2017,w13,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,32.71,33.48,151.72,23.07,107.0
2017-w35,2017,w35,Colombo,321,BRINJALS,2,LOW Country,Maha Season,95.0,31.02,77.43,152.56,81.4,176.18
2017-w36,2017,w36,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.4,68.27,152.8,91.9,185.88
2017-w37,2017,w37,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.77,14.92,152.85,89.48,206.06
2017-w38,2017,w38,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.68,30.2,152.91,91.2,184.74
2017-w39,2017,w39,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,31.27,28.3,153.13,99.6,214.19
2017-w40,2017,w40,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.9,64.53,153.35,106.08,222.16
2017-w41,2017,w41,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.25,66.48,153.64,106.5,213.94
2017-w42,2017,w42,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,31.45,48.93,153.64,93.35,208.75
2017-w43,2017,w43,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.73,101.53,153.54,90.98,201.32
2017-w44,2017,w44,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.16,110.1,153.48,99.17,200.59
2017-w45,2017,w45,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.43,24.35,153.59,92.38,216.59
2017-w46,2017,w46,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.91,47.87,153.64,127.5,232.0
2017-w47,2017,w47,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,28.64,182.35,153.66,99.92,229.43
2017-w48,2017,w48,Colombo,321,BRINJALS,2,LOW Country,Maha Season,95.0,29.66,76.0,153.44,104.08,197.89
2017-w49,2017,w49,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.21,21.97,153.09,104.66,197.5
2017-w50,2017,w50,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,29.0,16.62,153.04,114.66,210.79
2017-w51,2017,w51,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,28.58,13.0,152.81,106.58,213.9
2017-w52,2017,w52,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,28.39,0.5,153.46,131.25,262.06
2018-w1,2018,w1,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,27.24,7.85,153.6,145.0,299.29
2018-w2,2018,w2,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,28.14,13.62,153.87,80.06,201.33
2018-w3,2018,w3,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,27.67,1.13,153.86,51.09,159.53
2018-w4,2018,w4,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,28.69,21.02,153.76,46.96,140.5
2018-w5,2018,w5,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,29.23,14.42,154.26,37.56,132.56
2018-w6,2018,w6,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,29.95,6.93,154.58,38.86,122.31
2018-w7,2018,w7,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,28.41,2.03,155.2,46.29,129.43
2018-w8,2018,w8,Colombo,321,BRINJALS,1,LOW Country,Maha Season,95.0,30.2,43.32,154.97,61.54,132.94
2018-w9,2018,w9,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.93,23.85,155.06,63.26,146.0
2018-w10,2018,w10,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,30.62,51.72,155.6,67.8,129.41
2018-w11,2018,w11,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,32.18,14.95,156.0,46.2,127.43
2018-w12,2018,w12,Colombo,321,BRINJALS,0,LOW Country,Maha Season,95.0,32.04,23.93,155.92,50.23,123.24
2018-w13,2018,w13,Colombo,321,BRINJALS,2,LOW Country,Maha Season,95.0,32.54,20.05,155.58,35.53,123.33
2018-w35,2018,w35,Colombo,321,BRINJALS,0,LOW Country,Maha Season,109.0,30.64,6.35,161.68,84.0,176.77
2018-w36,2018,w36,Colombo,321,BRINJALS,0,LOW Country,Maha Season,115.0,31.34,3.43,162.3,86.15,170.61
2018-w37,2018,w37,Colombo,321,BRINJALS,0,LOW Country,Maha Season,123.0,31.06,15.77,165.43,83.94,162.94
2018-w38,2018,w38,Colombo,321,BRINJALS,1,LOW Country,Maha Season,123.0,31.04,80.22,168.72,74.87,164.75
2018-w39,2018,w39,Colombo,321,BRINJALS,0,LOW Country,Maha Season,123.0,31.36,113.13,169.41,67.76,153.06
2018-w40,2018,w40,Colombo,321,BRINJALS,0,LOW Country,Maha Season,123.0,30.68,116.55,170.55,43.16,134.44
2018-w41,2018,w41,Colombo,321,BRINJALS,0,LOW Country,Maha Season,123.0,30.48,41.65,170.4,55.7,134.85
2018-w42,2018,w42,Colombo,321,BRINJALS,1,LOW Country,Maha Season,123.0,30.61,87.28,172.3,66.6,161.61
2018-w43,2018,w43,Colombo,321,BRINJALS,0,LOW Country,Maha Season,123.0,30.49,112.27,172.42,97.5,191.94
2018-w44,2018,w44,Colombo,321,BRINJALS,1,LOW Country,Maha Season,116.0,30.04,162.13,172.22,111.5,206.13
2018-w45,2018,w45,Colombo,321,BRINJALS,0,LOW Country,Maha Season,116.0,29.9,17.67,174.46,118.0,208.24
2018-w46,2018,w46,Colombo,321,BRINJALS,2,LOW Country,Maha Season,116.0,30.69,60.67,177.07,101.08,200.86
2018-w47,2018,w47,Colombo,321,BRINJALS,0,LOW Country,Maha Season,116.0,30.2,62.42,179.85,89.34,199.71
2018-w48,2018,w48,Colombo,321,BRINJALS,0,LOW Country,Maha Season,107.43,30.03,31.05,179.23,91.25,202.35
2018-w49,2018,w49,Colombo,321,BRINJALS,0,LOW Country,Maha Season,106.0,29.1,11.77,179.02,80.6,187.27
2018-w50,2018,w50,Colombo,321,BRINJALS,0,LOW Country,Maha Season,106.0,29.15,6.92,180.1,81.5,172.06
2018-w51,2018,w51,Colombo,321,BRINJALS,2,LOW Country,Maha Season,101.71,29.92,44.03,181.53,75.91,176.88
2018-w52,2018,w52,Colombo,321,BRINJALS,0,LOW Country,Maha Season,101.0,28.32,2.85,182.94,77.12,179.38
2019-w1,2019,w1,Colombo,321,BRINJALS,0,LOW Country,Maha Season,101.0,28.02,2.37,182.51,79.3,151.43
2019-w2,2019,w2,Colombo,321,BRINJALS,1,LOW Country,Maha Season,99.0,28.54,26.55,182.04,89.4,150.94
2019-w3,2019,w3,Colombo,321,BRINJALS,1,LOW Country,Maha Season,99.0,28.16,2.33,181.83,69.82,146.13
2019-w4,2019,w4,Colombo,321,BRINJALS,0,LOW Country,Maha Season,99.0,29.55,5.22,180.58,45.3,131.11
2019-w5,2019,w5,Colombo,321,BRINJALS,1,LOW Country,Maha Season,99.0,29.98,39.33,177.21,25.64,114.67
2019-w6,2019,w6,Colombo,321,BRINJALS,0,LOW Country,Maha Season,100.71,30.34,54.37,178.07,23.86,107.78
2019-w7,2019,w7,Colombo,321,BRINJALS,1,LOW Country,Maha Season,103.0,31.28,37.22,179.2,29.34,116.47
2019-w8,2019,w8,Colombo,321,BRINJALS,0,LOW Country,Maha Season,103.0,30.56,16.02,179.69,51.66,118.13
2019-w9,2019,w9,Colombo,321,BRINJALS,1,LOW Country,Maha Season,103.0,31.74,13.98,179.31,67.65,135.16
2019-w10,2019,w10,Colombo,321,BRINJALS,0,LOW Country,Maha Season,103.29,31.53,3.87,178.61,80.25,150.0
2019-w11,2019,w11,Colombo,321,BRINJALS,1,LOW Country,Maha Season,104.0,31.81,19.4,178.47,59.52,136.43
2019-w12,2019,w12,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,32.13,2.98,177.33,45.82,126.06
2019-w13,2019,w13,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,32.47,1.8,174.96,20.74,122.42
2019-w35,2019,w35,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,30.48,29.42,179.99,83.9,155.75
2019-w36,2019,w36,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,31.55,35.73,180.1,78.1,162.06
2019-w37,2019,w37,Colombo,321,BRINJALS,1,LOW Country,Maha Season,104.0,30.31,59.38,180.54,79.7,154.12
2019-w38,2019,w38,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,30.32,90.13,181.38,90.5,171.25
2019-w39,2019,w39,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,30.85,83.82,181.78,64.4,156.25
2019-w40,2019,w40,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,30.76,72.35,181.01,74.4,166.67
2019-w41,2019,w41,Colombo,321,BRINJALS,1,LOW Country,Maha Season,104.0,30.84,143.42,181.22,57.4,174.67
2019-w42,2019,w42,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,30.49,120.92,181.72,68.48,159.12
2019-w43,2019,w43,Colombo,321,BRINJALS,1,LOW Country,Maha Season,104.0,29.51,86.07,181.4,53.7,158.0
2019-w44,2019,w44,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,31.12,43.58,180.84,60.66,140.33
2019-w45,2019,w45,Colombo,321,BRINJALS,2,LOW Country,Maha Season,104.0,31.11,27.88,180.47,63.9,161.33
2019-w46,2019,w46,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,31.11,66.73,179.7,90.0,220.0
2019-w47,2019,w47,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,30.36,75.02,180.67,101.5,187.1
2019-w48,2019,w48,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,30.28,97.08,181.06,83.0,181.21
2019-w49,2019,w49,Colombo,321,BRINJALS,1,LOW Country,Maha Season,104.0,29.54,45.42,181.15,96.2,194.55
2019-w50,2019,w50,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,29.74,35.78,181.18,157.12,269.7
2019-w51,2019,w51,Colombo,321,BRINJALS,1,LOW Country,Maha Season,104.0,30.33,44.98,181.19,178.0,348.24
2019-w52,2019,w52,Colombo,321,BRINJALS,0,LOW Country,Maha Season,104.0,29.4,0.55,181.48,192.5,422.86
2013-w1,2013,w1,Colombo,308,CABBAGE,0,UP Country,Maha Season,115.0,23.8,211.88,127.07,39.2,115.0
2013-w2,2013,w2,Colombo,308,CABBAGE,1,UP Country,Maha Season,115.0,22.13,8.54,126.35,38.2,115.25
2013-w3,2013,w3,Colombo,308,CABBAGE,0,UP Country,Maha Season,115.0,23.11,52.08,126.74,52.2,130.51
2013-w4,2013,w4,Colombo,308,CABBAGE,2,UP Country,Maha Season,115.0,22.4,17.3,126.88,57.0,127.57
2013-w5,2013,w5,Colombo,308,CABBAGE,1,UP Country,Maha Season,115.0,24.1,24.9,126.31,53.0,119.05
2013-w6,2013,w6,Colombo,308,CABBAGE,0,UP Country,Maha Season,115.0,24.03,109.02,126.36,35.0,100.24
2013-w7,2013,w7,Colombo,308,CABBAGE,0,UP Country,Maha Season,115.0,25.01,39.06,126.9,35.65,105.6
2013-w8,2013,w8,Colombo,308,CABBAGE,1,UP Country,Maha Season,120.14,23.02,0.36,127.43,35.45,100.5
2013-w9,2013,w9,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,24.61,59.48,127.38,41.8,110.49
2013-w10,2013,w10,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,26.14,61.68,126.5,47.2,111.67
2013-w11,2013,w11,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,25.74,40.5,126.47,36.38,99.54
2013-w12,2013,w12,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,26.19,80.46,126.83,34.25,98.21
2013-w13,2013,w13,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,27.12,14.08,126.5,35.6,99.49
