Year_Week,year,week,retail_market,code,vegetable_type,no_of_holidays,vegetable_zone,seasonality,lanka_auto_diesel_price,mean_apparent_temperature,rain_sum,usd_exchange_rate,mean_farmer_price,retail_price
2016-w32,2016,w32,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.37,1.3,145.29,135.0,154.0
2016-w33,2016,w33,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,95.0,26.65,0.73,145.33,118.0,154.0
2016-w34,2016,w34,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.66,15.93,145.44,111.0,154.0
2017-w14,2017,w14,Embilipitiya,302,GREEN BEANS,2,UP Country,Yala Season,95.0,26.32,35.67,151.82,74.0,115.0
2017-w15,2017,w15,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,95.0,26.31,0.1,151.99,71.5,165.0
2017-w16,2017,w16,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.08,3.4,151.97,69.0,215.0
2017-w17,2017,w17,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,95.0,26.94,5.97,152.27,90.0,202.0
2017-w18,2017,w18,Embilipitiya,302,GREEN BEANS,2,UP Country,Yala Season,95.0,27.02,55.77,152.41,74.0,180.0
2017-w19,2017,w19,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.69,18.37,152.54,93.0,165.0
2017-w20,2017,w20,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.91,24.2,152.59,76.0,185.0
2017-w21,2017,w21,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.03,9.93,152.68,85.0,191.67
2017-w22,2017,w22,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,95.0,27.2,8.03,152.33,93.0,191.67
2017-w23,2017,w23,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,26.9,7.0,152.64,100.0,191.67
2017-w24,2017,w24,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.01,16.57,152.97,117.0,192.86
2017-w25,2017,w25,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,95.0,25.84,5.9,153.26,83.0,192.86
2017-w26,2017,w26,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.27,9.43,153.54,83.0,192.86
2017-w27,2017,w27,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,95.0,26.56,16.4,153.61,80.5,192.86
2017-w28,2017,w28,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,26.14,1.07,153.65,78.0,165.71
2017-w29,2017,w29,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.94,9.33,153.59,76.0,152.86
2017-w30,2017,w30,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,27.11,32.07,153.55,81.0,195.0
2017-w31,2017,w31,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,95.0,26.92,29.27,153.35,82.0,155.0
2017-w32,2017,w32,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,26.25,12.67,153.12,116.0,155.0
2017-w33,2017,w33,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,26.09,14.47,153.1,117.0,175.0
2017-w34,2017,w34,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,26.64,15.97,152.86,108.0,153.33
2018-w14,2018,w14,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,25.41,61.23,155.47,29.0,77.78
2018-w15,2018,w15,Embilipitiya,302,GREEN BEANS,2,UP Country,Yala Season,95.0,25.81,32.0,155.9,48.0,138.89
2018-w16,2018,w16,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,26.09,19.37,156.81,48.0,103.33
2018-w17,2018,w17,Embilipitiya,302,GREEN BEANS,3,UP Country,Yala Season,95.0,27.08,10.37,157.59,81.0,190.0
2018-w18,2018,w18,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,95.0,25.98,57.23,157.61,85.0,205.0
2018-w19,2018,w19,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,25.87,67.0,157.87,84.0,185.0
2018-w20,2018,w20,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,25.64,58.03,157.73,84.0,185.0
2018-w21,2018,w21,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,109.0,25.93,29.53,157.94,160.0,267.14
2018-w22,2018,w22,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,26.49,24.67,158.53,170.0,320.0
2018-w23,2018,w23,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,25.61,11.27,159.12,206.0,227.14
2018-w24,2018,w24,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,109.0,25.54,14.73,159.59,119.0,283.33
2018-w25,2018,w25,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,109.0,25.52,16.67,158.6,159.0,275.0
2018-w26,2018,w26,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,26.03,21.87,158.39,228.0,313.33
2018-w27,2018,w27,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,25.16,7.27,159.07,194.0,300.0
2018-w28,2018,w28,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,25.41,5.33,159.64,182.0,300.0
2018-w29,2018,w29,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,26.42,15.23,159.61,158.0,263.33
2018-w30,2018,w30,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,109.0,25.97,15.43,159.59,198.0,281.67
2018-w31,2018,w31,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,25.16,1.07,159.82,155.0,303.33
2018-w32,2018,w32,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,109.0,24.98,10.3,160.1,93.0,303.33
2018-w33,2018,w33,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,109.0,25.27,14.9,160.56,105.0,224.29
2018-w34,2018,w34,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,109.0,26.55,13.03,160.89,93.0,207.14
2019-w14,2019,w14,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,27.07,39.7,174.78,81.0,216.67
2019-w15,2019,w15,Embilipitiya,302,GREEN BEANS,2,UP Country,Yala Season,104.0,27.06,45.97,174.5,94.0,216.67
2019-w16,2019,w16,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,104.0,26.89,31.63,174.71,181.0,292.0
2019-w17,2019,w17,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,104.0,26.99,21.43,175.73,194.0,300.0
2019-w18,2019,w18,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,26.46,5.07,176.67,198.0,300.0
2019-w19,2019,w19,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,27.15,5.83,176.39,110.0,222.0
2019-w20,2019,w20,Embilipitiya,302,GREEN BEANS,3,UP Country,Yala Season,104.0,27.03,28.3,176.12,108.0,162.0
2019-w21,2019,w21,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,27.64,9.9,176.32,119.0,216.0
2019-w22,2019,w22,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,104.0,27.2,16.37,176.31,135.0,204.0
2019-w23,2019,w23,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,27.11,7.47,176.48,74.0,165.71
2019-w24,2019,w24,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,104.0,27.71,9.37,176.88,59.0,126.0
2019-w25,2019,w25,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,27.33,3.37,176.61,49.0,112.86
2019-w26,2019,w26,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,26.44,1.23,176.47,64.0,112.86
2019-w27,2019,w27,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,27.09,5.4,176.14,64.0,122.86
2019-w28,2019,w28,Embilipitiya,302,GREEN BEANS,1,UP Country,Yala Season,104.0,26.64,9.57,175.9,74.0,154.0
2019-w29,2019,w29,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,26.23,7.13,175.98,81.0,208.33
2019-w30,2019,w30,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,26.1,3.0,176.27,132.0,165.0
2019-w31,2019,w31,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,26.09,5.53,176.96,132.73,153.33
2019-w32,2019,w32,Embilipitiya,302,GREEN BEANS,2,UP Country,Yala Season,104.0,26.34,16.97,177.03,133.45,148.0
2019-w33,2019,w33,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,26.05,19.23,177.9,134.18,228.0
2019-w34,2019,w34,Embilipitiya,302,GREEN BEANS,0,UP Country,Yala Season,104.0,25.14,23.7,179.19,134.91,306.0
2013-w14,2013,w14,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,31.58,22.62,125.59,185.5,316.0
2013-w15,2013,w15,Embilipitiya,331,GREEN CHILLIES,3,LOW Country,Yala Season,121.0,31.6,45.25,125.45,225.0,412.0
2013-w16,2013,w16,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,31.89,20.82,126.36,140.0,412.0
2013-w17,2013,w17,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,31.04,82.18,126.88,127.0,184.0
2013-w18,2013,w18,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.4,57.68,126.27,94.0,166.0
2013-w19,2013,w19,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.32,19.27,126.18,75.0,225.0
2013-w20,2013,w20,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.18,43.42,126.27,120.0,260.0
2013-w21,2013,w21,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,121.0,29.15,21.33,126.39,143.5,294.0
2013-w22,2013,w22,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,28.21,61.7,126.5,125.5,222.0
2013-w23,2013,w23,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,27.55,82.57,126.95,134.84,192.0
2013-w24,2013,w24,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,27.8,39.95,128.45,121.5,226.0
2013-w25,2013,w25,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,27.98,39.47,129.17,122.0,214.0
2013-w26,2013,w26,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,28.03,28.2,130.63,95.5,170.0
2013-w27,2013,w27,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,27.88,38.65,130.79,76.5,130.0
2013-w28,2013,w28,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,27.94,21.98,131.13,71.5,130.0
2013-w29,2013,w29,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,27.92,28.85,131.68,67.5,96.0
2013-w30,2013,w30,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,28.75,9.25,131.63,58.5,86.0
2013-w31,2013,w31,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,27.42,40.8,131.65,57.45,90.0
2013-w32,2013,w32,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,27.83,13.72,131.64,63.7,90.0
2013-w33,2013,w33,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,28.44,10.3,131.84,63.7,108.0
2013-w34,2013,w34,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.16,36.9,132.73,58.0,155.0
2014-w14,2014,w14,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.95,68.53,130.61,155.5,280.0
2014-w15,2014,w15,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,121.0,30.85,30.75,130.61,155.0,256.0
2014-w16,2014,w16,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,31.34,67.1,130.66,194.0,256.0
2014-w17,2014,w17,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,31.3,87.52,130.62,90.0,184.0
2014-w18,2014,w18,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.3,95.98,130.62,107.5,240.0
2014-w19,2014,w19,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,121.0,30.61,23.7,130.37,85.0,240.0
2014-w20,2014,w20,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.45,11.88,130.36,146.5,232.0
2014-w21,2014,w21,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.56,27.65,130.39,159.3,382.0
2014-w22,2014,w22,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.67,36.17,130.38,196.0,394.0
2014-w23,2014,w23,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,29.49,24.48,130.27,196.0,394.0
2014-w24,2014,w24,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.44,8.3,130.26,328.0,446.0
2014-w25,2014,w25,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.17,17.65,130.3,367.5,446.0
2014-w26,2014,w26,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.12,23.65,130.31,548.5,769.0
2014-w27,2014,w27,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,28.58,29.62,130.26,543.7,791.0
2014-w28,2014,w28,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,28.43,14.5,130.2,530.5,748.0
2014-w29,2014,w29,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,28.91,10.5,130.28,471.8,678.0
2014-w30,2014,w30,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,28.64,19.0,130.23,536.0,814.0
2014-w31,2014,w31,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,28.46,19.7,130.22,344.0,424.0
2014-w32,2014,w32,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,28.27,21.05,130.21,258.54,372.0
2014-w33,2014,w33,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,28.68,36.92,130.18,178.0,248.0
2014-w34,2014,w34,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,28.65,31.78,130.21,95.0,230.0
2015-w14,2015,w14,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,31.03,58.6,132.55,55.0,276.0
2015-w15,2015,w15,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,30.76,99.3,133.05,77.5,176.0
2015-w16,2015,w16,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.54,122.72,133.1,77.5,176.0
2015-w17,2015,w17,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.98,55.0,133.02,62.7,176.0
2015-w18,2015,w18,Embilipitiya,331,GREEN CHILLIES,3,LOW Country,Yala Season,95.0,30.8,66.92,133.15,76.4,158.0
2015-w19,2015,w19,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.59,59.3,133.46,84.0,158.0
2015-w20,2015,w20,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.46,25.5,133.5,68.7,158.0
2015-w21,2015,w21,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.42,15.7,134.01,77.7,182.0
2015-w22,2015,w22,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,30.46,30.72,133.89,72.5,182.0
2015-w23,2015,w23,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.32,20.88,133.98,146.0,428.0
2015-w24,2015,w24,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.5,13.9,133.99,166.0,428.0
2015-w25,2015,w25,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.35,11.32,133.91,243.0,428.0
2015-w26,2015,w26,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.24,38.17,133.88,308.0,576.0
2015-w27,2015,w27,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.2,12.8,133.76,315.5,590.0
2015-w28,2015,w28,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,28.83,34.62,133.71,372.25,650.0
2015-w29,2015,w29,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,28.1,43.15,133.87,431.5,478.0
2015-w30,2015,w30,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.17,8.15,133.73,256.5,478.0
2015-w31,2015,w31,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,28.61,24.1,133.7,241.0,478.0
2015-w32,2015,w32,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,28.96,23.45,133.78,210.5,284.0
2015-w33,2015,w33,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.08,61.28,134.23,210.5,298.0
2015-w34,2015,w34,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.44,21.25,134.07,128.5,234.0
2016-w14,2016,w14,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,32.3,45.32,145.1,192.0,326.0
2016-w15,2016,w15,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,32.84,16.5,145.62,209.0,300.0
2016-w16,2016,w16,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,32.74,52.3,146.22,209.0,340.0
2016-w17,2016,w17,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,32.7,28.22,145.98,121.5,266.0
2016-w18,2016,w18,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,32.37,61.95,146.0,199.0,296.0
2016-w19,2016,w19,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.68,95.78,146.24,176.0,296.0
2016-w20,2016,w20,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.55,357.78,146.86,384.0,694.0
2016-w21,2016,w21,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,30.51,43.35,147.7,506.0,694.0
2016-w22,2016,w22,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.6,37.7,146.55,379.5,590.0
2016-w23,2016,w23,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.8,29.32,145.25,575.0,768.0
2016-w24,2016,w24,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.31,19.98,145.7,455.0,768.0
2016-w25,2016,w25,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,28.23,39.47,146.91,467.5,776.0
2016-w26,2016,w26,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,28.76,16.12,146.05,489.0,714.0
2016-w27,2016,w27,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.84,5.12,145.61,511.0,752.0
2016-w28,2016,w28,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,28.81,18.95,145.94,543.0,794.0
2016-w29,2016,w29,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,28.74,22.22,145.73,543.0,786.0
2016-w30,2016,w30,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,28.15,45.95,145.83,420.0,494.0
2016-w31,2016,w31,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,28.56,19.77,145.52,332.5,494.0
2016-w32,2016,w32,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.21,8.38,145.29,271.84,364.0
2016-w33,2016,w33,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,28.34,28.95,145.33,210.0,322.0
2016-w34,2016,w34,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,28.62,25.78,145.44,118.0,200.0
2017-w14,2017,w14,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,31.56,62.2,151.82,172.5,282.86
2017-w15,2017,w15,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,31.67,10.9,151.99,209.06,293.43
2017-w16,2017,w16,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.47,18.92,151.97,245.62,304.0
2017-w17,2017,w17,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,31.82,16.1,152.27,111.25,170.0
2017-w18,2017,w18,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,31.68,46.35,152.41,100.42,160.0
2017-w19,2017,w19,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.31,34.65,152.54,113.5,265.0
2017-w20,2017,w20,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.63,58.18,152.59,286.5,375.0
2017-w21,2017,w21,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.17,93.52,152.68,287.0,383.33
2017-w22,2017,w22,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.87,27.5,152.33,376.0,562.0
2017-w23,2017,w23,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.04,30.1,152.64,348.0,481.67
2017-w24,2017,w24,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.04,32.52,152.97,398.0,530.0
2017-w25,2017,w25,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.17,53.58,153.26,272.67,382.86
2017-w26,2017,w26,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.36,14.82,153.54,290.0,382.86
2017-w27,2017,w27,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.41,38.45,153.61,275.83,367.14
2017-w28,2017,w28,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.71,29.02,153.65,287.5,374.29
2017-w29,2017,w29,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.4,17.55,153.59,271.25,324.29
2017-w30,2017,w30,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.63,44.65,153.55,297.5,395.0
2017-w31,2017,w31,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.35,49.92,153.35,302.5,460.0
2017-w32,2017,w32,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.89,13.85,153.12,302.09,460.0
2017-w33,2017,w33,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.08,55.92,153.1,233.34,288.57
2017-w34,2017,w34,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.9,40.62,152.86,247.08,381.67
2018-w14,2018,w14,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.38,82.02,155.47,122.28,202.86
2018-w15,2018,w15,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,30.73,59.85,155.9,117.28,188.57
2018-w16,2018,w16,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.42,23.68,156.81,117.2,188.57
2018-w17,2018,w17,Embilipitiya,331,GREEN CHILLIES,3,LOW Country,Yala Season,95.0,31.56,39.75,157.59,81.0,170.0
2018-w18,2018,w18,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.62,87.1,157.61,110.5,215.0
2018-w19,2018,w19,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,30.24,101.98,157.87,93.75,162.5
2018-w20,2018,w20,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.31,84.02,157.73,116.78,168.75
2018-w21,2018,w21,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,29.47,77.62,157.94,143.36,280.0
2018-w22,2018,w22,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.36,83.8,158.53,169.5,297.14
2018-w23,2018,w23,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.14,81.12,159.12,218.5,300.0
2018-w24,2018,w24,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,28.88,50.88,159.59,197.0,300.0
2018-w25,2018,w25,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,28.86,51.85,158.6,266.5,431.67
2018-w26,2018,w26,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.67,19.42,158.39,336.34,680.0
2018-w27,2018,w27,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,28.44,58.65,159.07,380.5,595.0
2018-w28,2018,w28,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,28.76,39.75,159.64,395.0,636.67
2018-w29,2018,w29,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.06,20.78,159.61,519.34,653.33
2018-w30,2018,w30,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,28.76,36.42,159.59,530.5,721.67
2018-w31,2018,w31,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,28.4,34.33,159.82,507.08,580.0
2018-w32,2018,w32,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,28.02,82.12,160.1,225.0,368.57
2018-w33,2018,w33,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,28.19,33.05,160.56,197.02,308.57
2018-w34,2018,w34,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,29.23,10.22,160.89,165.72,211.43
2019-w14,2019,w14,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,32.06,28.98,174.78,204.16,358.33
2019-w15,2019,w15,Embilipitiya,331,GREEN CHILLIES,2,LOW Country,Yala Season,104.0,32.06,49.88,174.5,268.34,440.0
2019-w16,2019,w16,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,104.0,31.92,74.05,174.71,229.0,384.0
2019-w17,2019,w17,Embilipitiya,331,GREEN CHILLIES,1,LOW Country,Yala Season,104.0,31.15,33.28,175.73,205.75,256.0
2019-w18,2019,w18,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,30.63,23.0,176.67,172.5,256.0
2019-w19,2019,w19,Embilipitiya,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,31.44,14.5,176.39,195.62,303.33
